Country Name,Total Samples,Total Correct Predictions,Total Incorrect Predictions,True Positives (TP),True Negatives (TN),False Positives (FP),False Negatives (FN),Accuracy,Precision,Recall,F1-score,AUC-ROC,AUC-PR
GBR,2409,1990,419,1766,224,160,259,0.8260689082606891,0.9169262720664589,0.8720987654320987,0.8939508985067072,0.6981867283950616,0.9044488357195085
GEO,117,13,104,1,12,104,0,0.1111111111111111,0.009523809523809525,1.0,0.018867924528301886,0.10344827586206895,0.009523809523809525
GHA,47,47,0,1,46,0,0,1.0,1.0,1.0,1.0,1.0,1.0
GIN,3,3,0,0,3,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
GRC,76,74,2,21,53,2,0,0.9736842105263158,0.9130434782608695,1.0,0.9545454545454546,1.0,1.0
GTM,226,126,100,34,92,100,0,0.5575221238938053,0.2537313432835821,1.0,0.40476190476190477,0.7424938725490197,0.5912345664236439
HND,39,15,24,0,15,24,0,0.38461538461538464,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
HRV,221,152,69,143,9,69,0,0.6877828054298643,0.6745283018867925,1.0,0.8056338028169014,0.9871794871794873,0.9950676719285334
HUN,165,100,65,8,92,65,0,0.6060606060606061,0.1095890410958904,1.0,0.19753086419753085,1.0,1.0
IDN,5936,4125,1811,4117,8,1677,134,0.6949123989218329,0.7105626510182947,0.9684780051752528,0.8197112991538079,0.9118664346388737,0.9594799976678202
IND,426,168,258,115,53,80,178,0.39436619718309857,0.5897435897435898,0.3924914675767918,0.4713114754098361,0.5108676127178013,0.6651632143713158
IRL,133,109,24,73,36,24,0,0.8195488721804511,0.7525773195876289,1.0,0.8588235294117647,0.9958904109589042,0.9968068472644216
IRN,37,24,13,1,23,13,0,0.6486486486486487,0.07142857142857142,1.0,0.13333333333333333,0.8055555555555556,0.125
IRQ,34,34,0,0,34,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
ISR,60,56,4,28,28,3,1,0.9333333333333333,0.9032258064516129,0.9655172413793104,0.9333333333333333,0.9911012235817575,0.9912517034319036
ITA,4895,4189,706,4008,181,271,435,0.8557711950970378,0.9366674456648749,0.9020931802835922,0.91905526255446,0.8433368886923648,0.9798431802842401
JAM,28,5,23,0,5,23,0,0.17857142857142858,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
JEY,4,4,0,4,0,0,0,1.0,1.0,1.0,1.0,Not defined (single class),Not defined (single class)
JPN,1770,1211,559,930,281,433,126,0.6841807909604519,0.6823184152604549,0.8806818181818182,0.7689127738735014,0.7854675961293609,0.8747846678881854
KAZ,43,43,0,22,21,0,0,1.0,1.0,1.0,1.0,1.0,1.0
KEN,84,79,5,0,79,5,0,0.9404761904761905,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
KHM,17,17,0,14,3,0,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998
KOR,567,521,46,463,58,30,16,0.9188712522045855,0.9391480730223124,0.9665970772442589,0.9526748971193416,0.884774150692731,0.9728094917999126
KWT,214,214,0,0,214,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
LAO,70,69,1,1,68,0,1,0.9857142857142858,1.0,0.5,0.6666666666666666,1.0,1.0
LBN,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
LBR,13,13,0,0,13,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
LBY,3,2,1,0,2,1,0,0.6666666666666666,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
LKA,138,132,6,53,79,6,0,0.9565217391304348,0.8983050847457628,1.0,0.9464285714285714,0.9751387347391787,0.9326911248271397
LSO,423,286,137,0,286,137,0,0.6761229314420804,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
LTU,86,13,73,0,13,73,0,0.1511627906976744,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
LUX,16,14,2,0,14,2,0,0.875,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
LVA,488,426,62,425,1,11,51,0.8729508196721312,0.9747706422018348,0.8928571428571429,0.9320175438596491,0.36186974789915966,0.9725489482985595
MAR,13,13,0,0,13,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
MDA,26,26,0,13,13,0,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
MDG,30,30,0,0,30,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
MEX,677,592,85,329,263,75,10,0.8744460856720827,0.8143564356435643,0.9705014749262537,0.8855989232839838,0.9125517096926218,0.8941337134458132
MLI,3,2,1,0,2,1,0,0.6666666666666666,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
MMR,140,93,47,0,93,47,0,0.6642857142857143,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
MOZ,58,44,14,0,44,14,0,0.7586206896551724,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
MRT,3,3,0,0,3,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
MWI,251,223,28,0,223,28,0,0.8884462151394422,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
MYS,38,21,17,13,8,17,0,0.5526315789473685,0.43333333333333335,1.0,0.6046511627906976,0.9230769230769231,0.9026188910804294
NER,125,98,27,15,83,27,0,0.784,0.35714285714285715,1.0,0.5263157894736842,0.8636363636363636,0.40476011994003
NGA,87,83,4,6,77,4,0,0.9540229885057471,0.6,1.0,0.75,0.9753086419753086,0.7271825396825397
NIC,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
NLD,2036,1269,767,1168,101,636,131,0.6232809430255403,0.647450110864745,0.8991531947652041,0.7528198517563648,0.8446221548148403,0.9364660272169613
NOR,12,12,0,2,10,0,0,1.0,1.0,1.0,1.0,1.0,1.0
NPL,226,113,113,0,113,113,0,0.5,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
NZL,536,439,97,421,18,2,95,0.8190298507462687,0.9952718676122931,0.8158914728682171,0.8966986155484558,0.9025193798449612,0.996091029176482
OMN,2,0,2,0,0,2,0,0.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
PAK,5,5,0,5,0,0,0,1.0,1.0,1.0,1.0,Not defined (single class),Not defined (single class)
PAN,1,1,0,1,0,0,0,1.0,1.0,1.0,1.0,Not defined (single class),Not defined (single class)
PER,42,38,4,3,35,4,0,0.9047619047619048,0.42857142857142855,1.0,0.6,0.9230769230769231,0.43333333333333335
PHL,619,584,35,533,51,19,16,0.9434571890145396,0.9655797101449275,0.970856102003643,0.9682107175295186,0.9742909185532137,0.996999592747005
POL,769,677,92,0,677,74,18,0.8803641092327699,0.0,0.0,0.0,0.06398875573309662,0.017151521915476572
PRT,242,39,203,27,12,203,0,0.16115702479338842,0.11739130434782609,1.0,0.21011673151750973,0.3410852713178294,0.11867408341157497
PRY,107,1,106,0,1,106,0,0.009345794392523364,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
QAT,51,40,11,0,40,11,0,0.7843137254901961,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
ROU,38,35,3,31,4,3,0,0.9210526315789473,0.9117647058823529,1.0,0.9538461538461539,0.9493087557603686,0.9887553304360246
RUS,2126,802,1324,192,610,1305,19,0.37723424270931327,0.1282565130260521,0.909952606635071,0.22482435597189696,0.7225198916015987,0.42373262335969625
RWA,70,70,0,0,70,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
SAU,78,71,7,70,1,7,0,0.9102564102564102,0.9090909090909091,1.0,0.9523809523809523,0.8875000000000001,0.9876624299070595
SEN,11,11,0,11,0,0,0,1.0,1.0,1.0,1.0,Not defined (single class),Not defined (single class)
SGP,189,179,10,177,2,5,5,0.9470899470899471,0.9725274725274725,0.9725274725274725,0.9725274725274725,0.29042386185243324,0.9125393814766494
SRB,143,128,15,68,60,15,0,0.8951048951048951,0.8192771084337349,1.0,0.9006622516556292,0.9935294117647059,0.9932259842139992
SSD,73,56,17,0,56,17,0,0.7671232876712328,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
SVK,735,648,87,635,13,13,74,0.8816326530612245,0.9799382716049383,0.8956276445698167,0.9358879882092852,0.9223174568731691,0.997095591859636
SVN,420,407,13,385,22,13,0,0.969047619047619,0.9673366834170855,1.0,0.9833971902937421,1.0,1.0
SWE,192,137,55,37,100,55,0,0.7135416666666666,0.40217391304347827,1.0,0.5736434108527132,0.9698343504795117,0.8942182064918114
SYC,164,164,0,164,0,0,0,1.0,1.0,1.0,1.0,Not defined (single class),Not defined (single class)
THA,482,406,76,365,41,74,2,0.8423236514522822,0.8314350797266514,0.9945504087193461,0.9057071960297767,0.8772420329344865,0.936932941988724
TKM,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
TTO,2,2,0,0,2,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
TUN,117,116,1,102,14,0,1,0.9914529914529915,1.0,0.9902912621359223,0.9951219512195122,1.0,0.9999999999999999
TUR,236,222,14,200,22,6,8,0.940677966101695,0.970873786407767,0.9615384615384616,0.966183574879227,0.9835164835164835,0.9977701760795468
TWN,146,122,24,0,122,24,0,0.8356164383561644,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
TZA,666,585,81,0,585,81,0,0.8783783783783784,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
UGA,366,161,205,12,149,205,0,0.43989071038251365,0.055299539170506916,1.0,0.10480349344978165,0.7857815442561205,0.24668207365963368
UKR,191,137,54,18,119,51,3,0.7172774869109948,0.2608695652173913,0.8571428571428571,0.4,0.9081232492997199,0.5626945595736959
USA,11936,8126,3810,7243,883,2350,1460,0.6807975871313673,0.7550297091629313,0.8322417557164197,0.7917577612592916,0.7475030652918264,0.8848769796367832
UZB,2,2,0,0,2,0,0,1.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
VCT,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
VEN,90,82,8,0,82,8,0,0.9111111111111111,0.0,0.0,0.0,Not defined (single class),Not defined (single class)
VNM,1622,1597,25,1556,41,3,22,0.9845869297163995,0.9980756895445798,0.9860583016476553,0.992030602486452,0.9319910127894918,0.9908391146556517
XKX,38,37,1,37,0,0,1,0.9736842105263158,1.0,0.9736842105263158,0.9866666666666667,Not defined (single class),Not defined (single class)
ZAF,23,2,21,1,1,21,0,0.08695652173913043,0.045454545454545456,1.0,0.08695652173913043,0.045454545454545414,0.045454545454545456
ZMB,106,98,8,1,97,8,0,0.9245283018867925,0.1111111111111111,1.0,0.2,1.0,1.0
ZWE,2360,424,1936,0,424,27,1909,0.17966101694915254,0.0,0.0,0.0,0.5824075246324157,0.8241142731148358
